,user,year,books_read,pages_read,average
890,129,2025,44,24026,65.82
891,130,2023,60,20609,56.46
892,130,2024,49,16482,45.16
893,130,2025,58,19291,52.85
894,131,2015,1,356,0.98
895,131,2016,63,20288,55.58
896,131,2017,48,14000,38.36
897,131,2018,9,2706,7.41
898,131,2019,1,292,0.8
899,131,2020,2,743,2.04
900,131,2021,7,2549,6.98
901,131,2022,35,9049,24.79
902,131,2023,274,87918,240.87
903,131,2024,285,98301,269.32
904,131,2025,350,122339,335.18
905,132,2025,18,7215,19.77
906,133,2020,72,25505,69.88
907,133,2021,107,42011,115.1
908,133,2022,169,62751,171.92
909,133,2023,189,71387,195.58
910,133,2024,217,87633,240.09
911,133,2025,141,54139,148.33
912,134,2014,2,880,2.41
913,134,2015,0,0,0.0
914,134,2016,1,149,0.41
915,134,2017,2,913,2.5
916,134,2018,0,0,0.0
917,134,2019,0,0,0.0
918,134,2020,0,0,0.0
919,134,2021,0,0,0.0
920,134,2022,2,280,0.77
921,134,2023,10,4147,11.36
922,134,2024,60,21683,59.41
923,134,2025,54,18735,51.33
924,135,2011,1,344,0.94
925,135,2012,66,23924,65.55
926,135,2013,87,34173,93.62
927,135,2014,127,39825,109.11
928,135,2015,81,31479,86.24
929,135,2016,84,30317,83.06
930,135,2017,64,25345,69.44
931,135,2018,68,23888,65.45
932,135,2019,57,21858,59.88
933,135,2020,92,35933,98.45
934,135,2021,130,51848,142.05
935,135,2022,153,69878,191.45
936,135,2023,223,95008,260.3
937,135,2024,228,89368,244.84
938,135,2025,210,87040,238.47
939,136,2012,74,25201,69.04
940,136,2013,23,9082,24.88
941,136,2014,7,2964,8.12
942,136,2015,39,14686,40.24
943,136,2016,36,12969,35.53
944,136,2017,19,5981,16.39
945,136,2018,7,3258,8.93
946,136,2019,7,2426,6.65
947,136,2020,8,2988,8.19
948,136,2021,5,1863,5.1
949,136,2022,100,35145,96.29
950,136,2023,120,40141,109.98
951,136,2024,136,46998,128.76
952,136,2025,100,33242,91.07
953,137,2016,37,16950,46.44
954,137,2017,2,1088,2.98
955,137,2018,3,874,2.39
956,137,2019,11,4124,11.3
957,137,2020,29,12228,33.5
958,137,2021,28,10044,27.52
959,137,2022,61,21607,59.2
960,137,2023,61,21290,58.33
961,137,2024,105,39199,107.39
962,137,2025,80,31816,87.17
963,138,2021,1,188,0.52
964,138,2022,0,0,0.0
965,138,2023,8,2037,5.58
966,138,2024,7,1680,4.6
967,138,2025,12,2973,8.15
968,139,2023,372,75003,205.49
969,139,2024,238,57647,157.94
970,139,2025,251,64184,175.85
971,140,1998,28,6509,17.83
972,140,1999,38,8468,23.2
973,140,2000,33,8082,22.14
974,140,2001,16,2996,8.21
975,140,2002,54,10465,28.67
976,140,2003,84,19528,53.5
977,140,2004,60,16700,45.75
978,140,2005,79,16319,44.71
979,140,2006,97,19578,53.64
980,140,2007,92,22200,60.82
981,140,2008,68,14671,40.19
982,140,2009,17,5836,15.99
983,140,2010,19,5707,15.64
984,140,2011,19,5193,14.23
985,140,2012,14,4282,11.73
986,140,2013,3,768,2.1
987,140,2014,5,1434,3.93
988,140,2015,6,1612,4.42
989,140,2016,2,466,1.28
990,140,2017,23,7329,20.08
991,140,2018,15,4747,13.01
992,140,2019,17,4567,12.51
993,140,2020,113,25190,69.01
994,140,2021,20,4481,12.28
995,140,2022,67,15942,43.68
996,140,2023,152,40865,111.96
997,140,2024,112,32978,90.35
998,140,2025,109,28284,77.49
999,141,2013,16,4318,11.83
1000,141,2014,5,2240,6.14
1001,141,2015,8,2388,6.54
1002,141,2016,0,0,0.0
1003,141,2017,35,16103,44.12
1004,141,2018,16,7123,19.52
1005,141,2019,44,15510,42.49
1006,141,2020,27,10389,28.46
1007,141,2021,34,14762,40.44
1008,141,2022,42,17980,49.26
1009,141,2023,30,10352,28.36
1010,141,2024,162,43131,118.17
1011,141,2025,150,36648,100.41
1012,142,2007,1,398,1.09
1013,142,2008,3,833,2.28
1014,142,2009,3,1043,2.86
1015,142,2010,2,655,1.79
1016,142,2011,2,560,1.53
1017,142,2012,1,209,0.57
1018,142,2013,4,1142,3.13
1019,142,2014,4,1466,4.02
1020,142,2015,0,0,0.0
1021,142,2016,0,0,0.0
1022,142,2017,0,0,0.0
1023,142,2018,10,3291,9.02
1024,142,2019,7,1465,4.01
1025,142,2020,10,3015,8.26
1026,142,2021,7,3627,9.94
1027,142,2022,15,6016,16.48
1028,142,2023,18,7051,19.32
1029,142,2024,39,15480,42.41
1030,142,2025,40,16716,45.8
1031,143,2021,2,827,2.27
1032,143,2022,3,1270,3.48
1033,143,2023,4,1742,4.77
1034,143,2024,57,18430,50.49
1035,143,2025,45,11032,30.22
1036,144,2010,13,4084,11.19
1037,144,2011,11,4194,11.49
1038,144,2012,12,3281,8.99
1039,144,2013,11,3442,9.43
1040,144,2014,12,4301,11.78
1041,144,2015,15,5786,15.85
1042,144,2016,12,7871,21.56
1043,144,2017,28,10907,29.88
1044,144,2018,38,18458,50.57
1045,144,2019,56,21102,57.81
1046,144,2020,60,21678,59.39
1047,144,2021,33,14249,39.04
1048,144,2022,35,15218,41.69
1049,144,2023,37,13739,37.64
1050,144,2024,30,10873,29.79
1051,144,2025,31,11750,32.19
1052,145,2022,1,768,2.1
1053,145,2023,3,1258,3.45
1054,145,2024,5,2069,5.67
1055,145,2025,103,35549,97.39
1056,146,2025,1,575,1.58
1057,147,2013,1,456,1.25
1058,147,2014,1,455,1.25
1059,147,2015,1,497,1.36
1060,147,2016,0,0,0.0
1061,147,2017,0,0,0.0
1062,147,2018,9,4362,11.95
1063,147,2019,0,0,0.0
1064,147,2020,6,2724,7.46
1065,147,2021,13,4860,13.32
1066,147,2022,5,2515,6.89
1067,147,2023,9,3997,10.95
1068,147,2024,74,28958,79.34
1069,147,2025,235,86496,236.98
1070,148,2024,1,409,1.12
1071,148,2025,45,18633,51.05
1072,149,2025,97,33111,90.72
1073,150,2024,8,2042,5.59
1074,150,2025,162,45702,125.21
1075,151,2023,4,1244,3.41
1076,151,2024,4,2875,7.88
1077,151,2025,200,35047,96.02
1078,152,2020,1,338,0.93
1079,152,2021,5,2086,5.72
1080,152,2022,3,1081,2.96
1081,152,2023,187,51291,140.52
1082,152,2024,263,76709,210.16
1083,152,2025,208,51887,142.16
1084,153,2025,70,27574,75.55
1085,154,2018,2,724,1.98
1086,154,2019,0,0,0.0
1087,154,2020,0,0,0.0
1088,154,2021,0,0,0.0
1089,154,2022,0,0,0.0
1090,154,2023,0,0,0.0
1091,154,2024,24,7262,19.9
1092,154,2025,62,19441,53.26
1093,155,2022,2,785,2.15
1094,155,2023,20,8133,22.28
1095,155,2024,50,18145,49.71
1096,155,2025,20,7882,21.59
1097,156,2022,353,98426,269.66
1098,156,2023,252,80790,221.34
1099,156,2024,252,75013,205.52
1100,156,2025,199,60775,166.51
1101,157,2019,3,1159,3.18
1102,157,2020,6,1966,5.39
1103,157,2021,38,13289,36.41
1104,157,2022,55,19745,54.1
1105,157,2023,84,26978,73.91
1106,157,2024,46,14176,38.84
1107,157,2025,51,17055,46.73
1108,158,2024,11,4978,13.64
1109,158,2025,18,5621,15.4
1110,159,2022,38,11028,30.21
1111,159,2023,10,3472,9.51
1112,159,2024,6,2056,5.63
1113,159,2025,82,34922,95.68
1114,160,2019,41,12024,32.94
1115,160,2020,108,30026,82.26
1116,160,2021,123,32037,87.77
1117,160,2022,122,29580,81.04
1118,160,2023,137,36087,98.87
1119,160,2024,135,42125,115.41
1120,160,2025,113,35559,97.42
1121,161,2023,1,464,1.27
1122,161,2024,1,835,2.29
1123,161,2025,5,2270,6.22
1124,162,2023,51,20264,55.52
1125,162,2024,66,26379,72.27
1126,162,2025,114,44940,123.12
1127,163,2020,8,3071,8.41
1128,163,2021,52,17754,48.64
1129,163,2022,28,10229,28.02
1130,163,2023,31,11546,31.63
1131,163,2024,75,27198,74.52
1132,163,2025,74,26763,73.32
1133,164,2008,2,773,2.12
1134,164,2009,3,861,2.36
1135,164,2010,5,1498,4.1
1136,164,2011,1,136,0.37
1137,164,2012,0,0,0.0
1138,164,2013,0,0,0.0
1139,164,2014,5,1736,4.76
1140,164,2015,2,450,1.23
1141,164,2016,3,956,2.62
1142,164,2017,3,948,2.6
1143,164,2018,5,1596,4.37
1144,164,2019,5,1604,4.39
1145,164,2020,6,2051,5.62
1146,164,2021,4,1654,4.53
1147,164,2022,21,6906,18.92
1148,164,2023,87,30865,84.56
1149,164,2024,100,35962,98.53
1150,164,2025,203,65842,180.39
1151,165,2025,63,23661,64.82
1152,166,2025,1,406,1.11
1153,167,2012,8,3891,10.66
1154,167,2013,13,4444,12.18
1155,167,2014,15,6016,16.48
1156,167,2015,8,3124,8.56
1157,167,2016,7,2232,6.12
1158,167,2017,8,3752,10.28
1159,167,2018,7,2305,6.32
1160,167,2019,6,1917,5.25
1161,167,2020,2,688,1.88
1162,167,2021,37,11386,31.19
1163,167,2022,154,45547,124.79
1164,167,2023,106,26354,72.2
1165,167,2024,128,33746,92.45
1166,167,2025,126,33229,91.04
1167,168,2020,48,14833,40.64
1168,168,2021,35,9910,27.15
1169,168,2022,37,10690,29.29
1170,168,2023,75,23325,63.9
1171,168,2024,109,34098,93.42
1172,168,2025,68,20991,57.51
1173,169,2024,5,1777,4.87
1174,169,2025,79,28863,79.08
1175,170,2017,1,308,0.84
1176,170,2018,10,4881,13.37
1177,170,2019,8,3359,9.2
1178,170,2020,11,4512,12.36
1179,170,2021,33,13410,36.74
1180,170,2022,10,3906,10.7
1181,170,2023,20,8621,23.62
1182,170,2024,117,45453,124.53
1183,170,2025,113,43456,119.06
1184,171,2016,17,5312,14.55
1185,171,2017,0,0,0.0
1186,171,2018,0,0,0.0
1187,171,2019,1,464,1.27
1188,171,2020,9,4232,11.59
1189,171,2021,182,71437,195.72
1190,171,2022,145,60081,164.61
1191,171,2023,87,31658,86.73
1192,171,2024,192,60464,165.65
1193,171,2025,158,56950,156.03
1194,172,2025,37,15270,41.84
1195,173,2015,2,819,2.24
1196,173,2016,1,120,0.33
1197,173,2017,6,2119,5.81
1198,173,2018,8,3284,9.0
1199,173,2019,12,4181,11.45
1200,173,2020,13,4464,12.23
1201,173,2021,17,6696,18.35
1202,173,2022,22,9733,26.67
1203,173,2023,27,11656,31.93
1204,173,2024,38,16877,46.24
1205,173,2025,54,23187,63.53
1206,174,2021,1,368,1.01
1207,174,2022,0,0,0.0
1208,174,2023,6,1822,4.99
1209,174,2024,4,1403,3.84
1210,174,2025,49,16663,45.65
1211,175,1999,1,208,0.57
1212,175,2000,0,0,0.0
1213,175,2001,0,0,0.0
1214,175,2002,0,0,0.0
1215,175,2003,0,0,0.0
1216,175,2004,0,0,0.0
1217,175,2005,0,0,0.0
1218,175,2006,0,0,0.0
1219,175,2007,0,0,0.0
1220,175,2008,11,2108,5.78
1221,175,2009,0,0,0.0
1222,175,2010,0,0,0.0
1223,175,2011,0,0,0.0
1224,175,2012,0,0,0.0
1225,175,2013,0,0,0.0
1226,175,2014,1,455,1.25
1227,175,2015,0,0,0.0
1228,175,2016,29,11162,30.58
1229,175,2017,36,12342,33.81
1230,175,2018,88,33361,91.4
1231,175,2019,127,51671,141.56
1232,175,2020,181,67052,183.7
1233,175,2021,200,76607,209.88
1234,175,2022,199,69598,190.68
1235,175,2023,188,69720,191.01
1236,175,2024,275,99745,273.27
1237,175,2025,216,79086,216.67
1238,176,2018,2,694,1.9
1239,176,2019,4,1277,3.5
1240,176,2020,1,113,0.31
1241,176,2021,0,0,0.0
1242,176,2022,18,5692,15.59
1243,176,2023,87,30524,83.63
1244,176,2024,75,33055,90.56
1245,176,2025,68,32168,88.13
1246,177,2018,2,818,2.24
1247,177,2019,0,0,0.0
1248,177,2020,2,628,1.72
1249,177,2021,1,364,1.0
1250,177,2022,5,1938,5.31
1251,177,2023,8,3084,8.45
1252,177,2024,39,13169,36.08
1253,177,2025,47,15465,42.37
1254,178,2013,1,432,1.18
1255,178,2014,2,560,1.53
1256,178,2015,0,0,0.0
1257,178,2016,0,0,0.0
1258,178,2017,0,0,0.0
1259,178,2018,0,0,0.0
1260,178,2019,0,0,0.0
1261,178,2020,1,400,1.1
1262,178,2021,2,640,1.75
1263,178,2022,3,1195,3.27
1264,178,2023,1,391,1.07
1265,178,2024,1,384,1.05
1266,179,2023,2,794,2.18
1267,179,2024,5,2157,5.91
1268,179,2025,9,3775,10.34
1269,180,2024,24,12959,35.5
1270,180,2025,19,9554,26.18
1271,181,2015,1,320,0.88
1272,181,2016,0,0,0.0
1273,181,2017,0,0,0.0
1274,181,2018,5,1452,3.98
1275,181,2019,2,616,1.69
1276,181,2020,24,6043,16.56
1277,181,2021,30,9380,25.7
1278,181,2022,29,8877,24.32
1279,181,2023,30,8740,23.95
1280,181,2024,23,6605,18.1
1281,181,2025,45,12381,33.92
1282,182,2014,10,4560,12.49
1283,182,2015,0,0,0.0
1284,182,2016,17,6222,17.05
1285,182,2017,13,4128,11.31
1286,182,2018,2,519,1.42
1287,182,2019,8,3026,8.29
1288,182,2020,10,3035,8.32
1289,182,2021,0,0,0.0
1290,182,2022,11,3554,9.74
1291,182,2023,25,9346,25.61
1292,182,2024,40,14229,38.98
1293,182,2025,94,30478,83.5
1294,183,2024,23,10718,29.36
1295,183,2025,41,21049,57.67
1296,184,2019,1,368,1.01
1297,184,2020,0,0,0.0
1298,184,2021,1,464,1.27
1299,184,2022,1,256,0.7
1300,184,2023,6,2644,7.24
1301,184,2024,21,7972,21.84
1302,184,2025,31,11686,32.02
1303,185,2023,14,5340,14.63
1304,185,2024,35,12968,35.53
1305,185,2025,28,10734,29.41
1306,186,2024,30,14171,38.82
1307,186,2025,39,13709,37.56
1308,187,2022,22,8370,22.93
1309,187,2023,51,21276,58.29
1310,187,2024,11,4690,12.85
1311,187,2025,50,18541,50.8
1312,188,2019,12,5713,15.65
1313,188,2020,8,3766,10.32
1314,188,2021,19,8800,24.11
1315,188,2022,60,26696,73.14
1316,188,2023,97,45553,124.8
1317,188,2024,43,20008,54.82
1318,188,2025,60,26293,72.04
1319,189,2012,1,416,1.14
1320,189,2013,1,454,1.24
1321,189,2014,0,0,0.0
1322,189,2015,0,0,0.0
1323,189,2016,0,0,0.0
1324,189,2017,0,0,0.0
1325,189,2018,0,0,0.0
1326,189,2019,0,0,0.0
1327,189,2020,1,100,0.27
1328,189,2021,23,7165,19.63
1329,189,2022,28,11979,32.82
1330,189,2023,31,13412,36.75
1331,189,2024,45,14947,40.95
1332,189,2025,62,20284,55.57
1333,190,2012,1,391,1.07
1334,190,2013,0,0,0.0
1335,190,2014,0,0,0.0
1336,190,2015,0,0,0.0
1337,190,2016,1,350,0.96
1338,190,2017,0,0,0.0
1339,190,2018,0,0,0.0
1340,190,2019,0,0,0.0
1341,190,2020,1,338,0.93
1342,190,2021,3,1412,3.87
1343,190,2022,6,2177,5.96
1344,190,2023,11,4370,11.97
1345,190,2024,111,44234,121.19
1346,190,2025,94,33837,92.7
1347,191,2023,45,14789,40.52
1348,191,2024,53,19163,52.5
1349,191,2025,52,19471,53.35
1350,192,2012,1,374,1.02
1351,192,2013,3,1423,3.9
1352,192,2014,0,0,0.0
1353,192,2015,0,0,0.0
1354,192,2016,0,0,0.0
1355,192,2017,0,0,0.0
1356,192,2018,0,0,0.0
1357,192,2019,1,336,0.92
1358,192,2020,0,0,0.0
1359,192,2021,1,336,0.92
1360,192,2022,12,6102,16.72
1361,192,2023,88,34554,94.67
1362,192,2024,104,42154,115.49
1363,192,2025,62,24114,66.07
1364,193,2025,108,32084,87.9
1365,194,2020,1,448,1.23
1366,194,2021,6,2246,6.15
1367,194,2022,76,26381,72.28
1368,194,2023,104,38601,105.76
1369,194,2024,45,13941,38.19
1370,194,2025,23,9514,26.07
1371,195,2025,3,1106,3.03
1372,196,2025,67,22483,61.6
1373,197,2023,32,8918,24.43
1374,197,2024,55,12718,34.84
1375,197,2025,132,21921,60.06
1376,198,2022,19,5312,14.55
1377,198,2023,24,7873,21.57
1378,198,2024,32,9418,25.8
1379,198,2025,41,10999,30.13
1380,199,2023,1,403,1.1
1381,199,2024,2,1027,2.81
1382,199,2025,16,7615,20.86
1383,200,2017,11,4589,12.57
1384,200,2018,11,3235,8.86
1385,200,2019,30,10436,28.59
1386,200,2020,65,21015,57.58
1387,200,2021,28,11236,30.78
1388,200,2022,18,5846,16.02
1389,200,2023,69,24392,66.83
1390,200,2024,69,27337,74.9
1391,200,2025,61,19291,52.85
1392,201,2024,1,331,0.91
1393,201,2025,22,9741,26.69
1394,202,2023,3,932,2.55
1395,202,2024,52,15196,41.63
1396,202,2025,41,12884,35.3
1397,203,2025,190,70175,192.26
1398,204,2017,2,1072,2.94
1399,204,2018,0,0,0.0
1400,204,2019,26,8538,23.39
1401,204,2020,37,15033,41.19
1402,204,2021,55,25290,69.29
1403,204,2022,22,9721,26.63
1404,204,2023,51,27088,74.21
1405,204,2024,47,22501,61.65
1406,204,2025,68,35279,96.65
1407,205,2016,2,797,2.18
1408,205,2017,14,5099,13.97
1409,205,2018,42,13806,37.82
1410,205,2019,31,10823,29.65
1411,205,2020,28,9195,25.19
1412,205,2021,42,14780,40.49
1413,205,2022,38,17761,48.66
1414,205,2023,40,16025,43.9
1415,205,2024,61,22781,62.41
1416,205,2025,54,18857,51.66
1417,206,2024,74,30122,82.53
1418,206,2025,103,35826,98.15
1419,207,2025,9,6539,17.92
1420,208,2024,69,26741,73.26
1421,208,2025,64,25314,69.35
1422,209,2018,1,896,2.45
1423,209,2019,1,683,1.87
1424,209,2020,1,219,0.6
1425,209,2021,0,0,0.0
1426,209,2022,8,3146,8.62
1427,209,2023,80,19325,52.95
1428,209,2024,39,10412,28.53
1429,209,2025,26,7523,20.61
1430,210,2014,11,4494,12.31
1431,210,2015,12,3955,10.84
1432,210,2016,15,6601,18.08
1433,210,2017,0,0,0.0
1434,210,2018,0,0,0.0
1435,210,2019,3,866,2.37
1436,210,2020,20,5633,15.43
1437,210,2021,17,4155,11.38
1438,210,2022,35,10546,28.89
1439,210,2023,35,11191,30.66
1440,210,2024,39,11506,31.52
1441,210,2025,30,9863,27.02
1442,211,2024,3,1330,3.64
1443,211,2025,60,25100,68.77
1444,212,2013,1,287,0.79
1445,212,2014,1,306,0.84
1446,212,2015,0,0,0.0
1447,212,2016,0,0,0.0
1448,212,2017,0,0,0.0
1449,212,2018,2,496,1.36
1450,212,2019,4,1132,3.1
1451,212,2020,59,16320,44.71
1452,212,2021,95,26714,73.19
1453,212,2022,92,28224,77.33
1454,212,2023,151,53811,147.43
1455,212,2024,202,64943,177.93
1456,212,2025,167,58185,159.41
1457,213,2022,27,9093,24.91
1458,213,2023,26,9363,25.65
1459,213,2024,28,11060,30.3
1460,213,2025,41,13736,37.63
1461,214,2016,1,276,0.76
1462,214,2017,0,0,0.0
1463,214,2018,0,0,0.0
1464,214,2019,0,0,0.0
1465,214,2020,0,0,0.0
1466,214,2021,0,0,0.0
1467,214,2022,0,0,0.0
1468,214,2023,18,6026,16.51
1469,214,2024,137,47667,130.59
1470,214,2025,129,41541,113.81
1471,215,2016,9,3349,9.18
1472,215,2017,0,0,0.0
1473,215,2018,0,0,0.0
1474,215,2019,8,2139,5.86
1475,215,2020,5,1789,4.9
1476,215,2021,23,6968,19.09
1477,215,2022,110,31209,85.5
1478,215,2023,130,35836,98.18
1479,215,2024,115,32846,89.99
1480,215,2025,100,29968,82.1
1481,216,2014,19,5454,14.94
1482,216,2015,4,1143,3.13
1483,216,2016,22,7500,20.55
1484,216,2017,6,2140,5.86
1485,216,2018,15,3960,10.85
1486,216,2019,13,5109,14.0
1487,216,2020,5,2055,5.63
1488,216,2021,5,1843,5.05
1489,216,2022,37,14781,40.5
1490,216,2023,75,29077,79.66
1491,216,2024,54,20175,55.27
1492,216,2025,47,16281,44.61
1493,217,2025,17,7335,20.1
1494,218,2025,20,7214,19.76
1495,219,2022,117,31030,85.01
1496,219,2023,118,22865,62.64
1497,219,2024,92,20606,56.45
1498,219,2025,98,23089,63.26
1499,220,2016,5,1450,3.97
1500,220,2017,0,0,0.0
1501,220,2018,71,26789,73.39
1502,220,2019,61,22601,61.92
1503,220,2020,37,12778,35.01
1504,220,2021,13,4068,11.15
1505,220,2022,48,14915,40.86
1506,220,2023,62,21125,57.88
1507,220,2024,84,26497,72.59
1508,220,2025,170,60455,165.63
1509,221,2023,55,14251,39.04
1510,221,2024,88,21003,57.54
1511,221,2025,85,20845,57.11
1512,222,2008,1,454,1.24
1513,222,2009,20,5583,15.3
1514,222,2010,29,8035,22.01
1515,222,2011,10,2778,7.61
1516,222,2012,5,2318,6.35
1517,222,2013,23,7047,19.31
1518,222,2014,18,5797,15.88
1519,222,2015,76,20495,56.15
1520,222,2016,75,23178,63.5
1521,222,2017,67,21776,59.66
1522,222,2018,72,21190,58.05
1523,222,2019,88,29090,79.7
1524,222,2020,100,33071,90.61
1525,222,2021,361,109318,299.5
1526,222,2022,517,144577,396.1
1527,222,2023,428,119783,328.17
1528,222,2024,295,79025,216.51
1529,222,2025,312,92729,254.05
1530,223,2018,2,800,2.19
1531,223,2019,0,0,0.0
1532,223,2020,76,27637,75.72
1533,223,2021,42,15259,41.81
1534,223,2022,83,29550,80.96
1535,223,2023,80,27823,76.23
1536,223,2024,41,16367,44.84
1537,223,2025,28,11016,30.18
1538,224,2020,4,1185,3.25
1539,224,2021,21,6404,17.55
1540,224,2022,15,3825,10.48
1541,224,2023,0,0,0.0
1542,224,2024,4,1743,4.78
1543,224,2025,110,38536,105.58
1544,225,2017,11,3509,9.61
1545,225,2018,27,7202,19.73
1546,225,2019,17,4900,13.42
1547,225,2020,8,3021,8.28
1548,225,2021,15,5646,15.47
1549,225,2022,36,7862,21.54
1550,225,2023,29,9362,25.65
1551,225,2024,32,10490,28.74
1552,225,2025,22,7004,19.19
1553,226,2023,30,11472,31.43
1554,226,2024,40,15268,41.83
1555,226,2025,57,20290,55.59
1556,227,2025,42,15817,43.33
1557,228,2013,1,257,0.7
1558,228,2014,0,0,0.0
1559,228,2015,1,289,0.79
1560,228,2016,0,0,0.0
1561,228,2017,0,0,0.0
1562,228,2018,1,0,0.0
1563,228,2019,2,596,1.63
1564,228,2020,12,3099,8.49
1565,228,2021,13,3299,9.04
1566,228,2022,6,3662,10.03
1567,228,2023,9,3376,9.25
1568,228,2024,14,3131,8.58
1569,228,2025,21,6383,17.49
1570,229,2021,19,5960,16.33
1571,229,2022,50,11870,32.52
1572,229,2023,58,18365,50.32
1573,229,2024,101,28037,76.81
1574,229,2025,109,28327,77.61
1575,230,2023,10,5478,15.01
1576,230,2024,1,239,0.65
1577,230,2025,11,3399,9.31
1578,231,2025,12,5613,15.38
1579,232,2013,2,886,2.43
1580,232,2014,0,0,0.0
1581,232,2015,0,0,0.0
1582,232,2016,0,0,0.0
1583,232,2017,0,0,0.0
1584,232,2018,0,0,0.0
1585,232,2019,0,0,0.0
1586,232,2020,0,0,0.0
1587,232,2021,10,4048,11.09
1588,232,2022,13,3972,10.88
1589,232,2023,23,5545,15.19
1590,232,2024,36,8956,24.54
1591,232,2025,30,7842,21.48
1592,233,2024,9,3548,9.72
1593,233,2025,77,29252,80.14
1594,234,2025,342,109012,298.66
1595,235,2025,2,505,1.38
1596,236,2023,8,2744,7.52
1597,236,2024,5,2015,5.52
1598,236,2025,32,15508,42.49
1599,237,2009,1,584,1.6
1600,237,2010,0,0,0.0
1601,237,2011,0,0,0.0
1602,237,2012,1,374,1.02
1603,237,2013,3,1101,3.02
1604,237,2014,6,2245,6.15
1605,237,2015,0,0,0.0
1606,237,2016,1,438,1.2
1607,237,2017,4,2180,5.97
1608,237,2018,12,5241,14.36
1609,237,2019,4,1254,3.44
1610,237,2020,19,7933,21.73
1611,237,2021,3,1829,5.01
1612,237,2022,10,4620,12.66
1613,237,2023,22,11757,32.21
1614,237,2024,55,19860,54.41
1615,237,2025,91,31924,87.46
1616,238,2010,1,302,0.83
1617,238,2011,0,0,0.0
1618,238,2012,2,640,1.75
1619,238,2013,0,0,0.0
1620,238,2014,1,234,0.64
1621,238,2015,0,0,0.0
1622,238,2016,0,0,0.0
1623,238,2017,0,0,0.0
1624,238,2018,0,0,0.0
1625,238,2019,0,0,0.0
1626,238,2020,0,0,0.0
1627,238,2021,0,0,0.0
1628,238,2022,2,739,2.02
1629,238,2023,9,3319,9.09
1630,238,2024,18,6126,16.78
1631,238,2025,19,8890,24.36
1632,239,2013,1,32,0.09
1633,239,2014,5,1552,4.25
1634,239,2015,6,1850,5.07
1635,239,2016,5,1810,4.96
1636,239,2017,5,1671,4.58
1637,239,2018,7,2329,6.38
1638,239,2019,7,2748,7.53
1639,239,2020,18,6001,16.44
1640,239,2021,40,13764,37.71
1641,239,2022,36,13019,35.67
1642,239,2023,53,16687,45.72
1643,239,2024,18,6022,16.5
1644,239,2025,19,6872,18.83
1645,240,2021,1,104,0.28
1646,240,2022,0,0,0.0
1647,240,2023,33,8621,23.62
1648,240,2024,60,16563,45.38
1649,240,2025,23,7155,19.6
1650,241,2017,1,416,1.14
1651,241,2018,8,3160,8.66
1652,241,2019,3,1329,3.64
1653,241,2020,28,10678,29.25
1654,241,2021,31,10869,29.78
1655,241,2022,30,10285,28.18
1656,241,2023,32,8609,23.59
1657,241,2024,19,5928,16.24
1658,241,2025,29,8125,22.26
1659,242,2024,18,7443,20.39
1660,242,2025,16,7231,19.81
1661,243,2020,3,1591,4.36
1662,243,2021,0,0,0.0
1663,243,2022,101,40749,111.64
1664,243,2023,113,42163,115.52
1665,243,2024,57,24213,66.34
1666,243,2025,68,26158,71.67
1667,244,2025,95,35210,96.47
1668,245,2023,9,2686,7.36
1669,245,2024,145,43176,118.29
1670,245,2025,173,47857,131.12
1671,246,2014,9,2635,7.22
1672,246,2015,54,23376,64.04
1673,246,2016,101,40270,110.33
1674,246,2017,102,36028,98.71
1675,246,2018,73,25646,70.26
1676,246,2019,65,21910,60.03
1677,246,2020,58,20339,55.72
1678,246,2021,44,18347,50.27
1679,246,2022,91,33640,92.16
1680,246,2023,101,36259,99.34
1681,246,2024,80,30804,84.39
1682,246,2025,89,34242,93.81
1683,247,2005,1,504,1.38
1684,247,2006,1,432,1.18
1685,247,2007,1,629,1.72
1686,247,2008,1,576,1.58
1687,247,2009,0,0,0.0
1688,247,2010,1,130,0.36
1689,247,2011,0,0,0.0
1690,247,2012,0,0,0.0
1691,247,2013,0,0,0.0
1692,247,2014,0,0,0.0
1693,247,2015,0,0,0.0
1694,247,2016,0,0,0.0
1695,247,2017,0,0,0.0
1696,247,2018,0,0,0.0
1697,247,2019,0,0,0.0
1698,247,2020,1,0,0.0
1699,247,2021,0,0,0.0
1700,247,2022,0,0,0.0
1701,247,2023,0,0,0.0
1702,247,2024,2,819,2.24
1703,247,2025,48,22686,62.15
1704,248,2023,44,15972,43.76
1705,248,2024,77,27875,76.37
1706,248,2025,53,18660,51.12
1707,249,2023,22,8880,24.33
1708,249,2024,100,42503,116.45
1709,249,2025,97,37179,101.86
1710,250,2019,2,695,1.9
1711,250,2020,0,0,0.0
1712,250,2021,5,1922,5.27
1713,250,2022,9,3491,9.56
1714,250,2023,11,5474,15.0
1715,250,2024,7,3054,8.37
1716,250,2025,10,3568,9.78
1717,251,2017,1,500,1.37
1718,251,2018,1,592,1.62
1719,251,2019,4,1743,4.78
1720,251,2020,7,2874,7.87
1721,251,2021,15,5725,15.68
1722,251,2022,22,7435,20.37
1723,251,2023,39,13433,36.8
1724,251,2024,14,4931,13.51
1725,251,2025,21,6659,18.24
1726,252,2012,1,208,0.57
1727,252,2013,0,0,0.0
1728,252,2014,0,0,0.0
1729,252,2015,1,403,1.1
1730,252,2016,30,10070,27.59
1731,252,2017,11,2946,8.07
1732,252,2018,8,3058,8.38
